arquivo_json;pacote;imagem;id;dedo;antes;depois;acoes
resultado - Matheus.json;imagens_unificadas.zip;sds_5e_2_dedao_1731100298.0000000.png;sds;Dedão - Esquerda;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;sds_5e_dedao_1731092813.0000000.png;sds;Dedão - Esquerda;"[Dedo Fora da Área:5; Segmentação Boa:1]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;ss_5d_dedao_1731092813.0000000.png;ss;Dedão - Direita;"[Sem Padrão Visível:5; Dedo Fora da Área:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;vdr_1d_mind_1731092870.0000000.png;vdr;Mindinho - Direita;"[Digital Clara:3; Segmentação Boa:4]";[Digital Clara:3];Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;vdr_1e_mind_1731092870.0000000.png;vdr;Mindinho - Esquerda;"[Scanner Sujo:2; Segmentação Boa:4]";[Scanner Sujo:2];Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;vdr_2e_anel_1731092862.0000000.png;vdr;Anelar - Esquerda;"[Scanner Sujo:2; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;vdr_3e_medio_1731092855.0000000.png;vdr;Médio - Esquerda;"[Scanner Sujo:2; Segmentação Boa:4]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;vdr_4d_indic_1731092839.0000000.png;vdr;Indicador - Direita;"[Segmentação Boa:3; Manchas na Digital:5]";[Manchas na Digital:5];Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;vdr_4e_2_indic_1731100298.0000000.png;vdr;Indicador - Esquerda;"[Fiapos na Digital:4; Segmentação Boa:1]";[Segmentação Boa:1];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;vdr_5d_2_dedao_1731100298.0000000.png;vdr;Dedão - Direita;"[Scanner Sujo:1; Segmentação Boa:2]";[Scanner Sujo:1];Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;vdr_5e_dedao_1731092813.0000000.png;vdr;Dedão - Esquerda;"[Manchas na Digital:3; Segmentação Boa:4]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0001.png;tec;Mindinho - Direita;"[Sem Padrão Visível:5; Dedo Fora da Área:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0002.png;tec;Mindinho - Direita;"[Sem Padrão Visível:5; Dedo Fora da Área:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0003.png;tec;Mindinho - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0004.png;tec;Mindinho - Direita;"[Sem Padrão Visível:5; Dedo Fora da Área:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0005.png;tec;Mindinho - Direita;"[Sem Padrão Visível:5; Dedo Fora da Área:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0006.png;tec;Mindinho - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0007.png;tec;Mindinho - Direita;"[Sem Padrão Visível:5; Dedo Fora da Área:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0008.png;tec;Mindinho - Direita;"[Sem Padrão Visível:5; Dedo Fora da Área:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0009.png;tec;Mindinho - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165866_398926_frame_0000.png;tec;Mindinho - Direita;"[Digital Clara:3; Segmentação Boa:4; Fora de Foco:3]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165866_398926_frame_0011.png;tec;Mindinho - Direita;"[Segmentação Boa:5; Fora de Foco:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165866_398926_frame_0022.png;tec;Mindinho - Direita;"[Fora de Foco:2; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165866_398926_frame_0033.png;tec;Mindinho - Direita;"[Segmentação Boa:5; Digital Clara:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165866_398926_frame_0044.png;tec;Mindinho - Direita;"[Segmentação Boa:5; Digital Clara:1]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165866_398926_frame_0055.png;tec;Mindinho - Direita;"[Sem Padrão Visível:5; Dedo Fora da Área:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165866_398926_frame_0066.png;tec;Mindinho - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165866_398926_frame_0077.png;tec;Mindinho - Direita;"[Sem Padrão Visível:5; Dedo Fora da Área:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165866_398926_frame_0088.png;tec;Mindinho - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165866_398926_frame_0099.png;tec;Mindinho - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0000.png;tec;Anelar - Direita;"[Segmentação Boa:5; Digital Clara:1]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0011.png;tec;Anelar - Direita;"[Segmentação Boa:4; Digital Clara:2]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0033.png;tec;Anelar - Direita;"[Segmentação Boa:5; Fora de Foco:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0055.png;tec;Anelar - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0066.png;tec;Anelar - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0077.png;tec;Anelar - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0088.png;tec;Anelar - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0099.png;tec;Anelar - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0033.png;tec;Médio - Direita;"[Scanner Sujo:1; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0044.png;tec;Médio - Direita;"[Scanner Sujo:1; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0055.png;tec;Médio - Direita;"[Segmentação Boa:5; Digital Clara:2]";[Digital Clara:2];Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0066.png;tec;Médio - Direita;"[Sem Padrão Visível:5; Dedo Fora da Área:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0077.png;tec;Médio - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0088.png;tec;Médio - Direita;"[Sem Padrão Visível:5; Dedo Fora da Área:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0099.png;tec;Médio - Direita;"[Dedo Fora da Área:5; Sem Padrão Visível:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0011.png;tec;Indicador - Direita;"[Segmentação Boa:5; Digital Clara:1]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0022.png;tec;Indicador - Direita;"[Digital Clara:1; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0033.png;tec;Indicador - Direita;"[Segmentação Boa:5; Digital Clara:2; Manchas na Digital:2; Scanner Sujo:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0044.png;tec;Indicador - Direita;"[Dedo Fora da Área:1; Segmentação Boa:4]";[Dedo Fora da Área:1];Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0055.png;tec;Indicador - Direita;"[Segmentação Boa:3; Fora de Foco:1]";[Fora de Foco:1];Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0088.png;tec;Indicador - Direita;"[Digital Clara:2; Scanner Sujo:2; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0000.png;tec;Dedão - Direita;"[Manchas na Digital:3; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0011.png;tec;Dedão - Direita;"[Segmentação Boa:5; Dedo Fora da Área:1; Manchas na Digital:3]";"[Dedo Fora da Área:1; Manchas na Digital:3]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0022.png;tec;Dedão - Direita;"[Segmentação Boa:5; Manchas na Digital:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0033.png;tec;Dedão - Direita;"[Segmentação Boa:5; Dedo Fora da Área:2]";[Dedo Fora da Área:2];Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0055.png;tec;Dedão - Direita;"[Dedo Fora da Área:1; Scanner Sujo:2; Manchas na Digital:2; Segmentação Boa:5]";"[Dedo Fora da Área:1; Scanner Sujo:2; Manchas na Digital:2]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0066.png;tec;Dedão - Direita;"[Segmentação Boa:5; Digital Clara:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0077.png;tec;Dedão - Direita;"[Manchas na Digital:2; Segmentação Boa:4]";[Manchas na Digital:2];Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Milena.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0006.png;tec;Mindinho - Direita;"[Dedo Fora da Área:5; Scanner Sujo:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Milena.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0007.png;tec;Mindinho - Direita;"[Dedo Fora da Área:5; Scanner Sujo:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Milena.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0008.png;tec;Mindinho - Direita;"[Dedo Fora da Área:5; Scanner Sujo:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Milena.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0009.png;tec;Mindinho - Direita;"[Dedo Fora da Área:5; Scanner Sujo:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Milena.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0011.png;tec;Indicador - Direita;"[Scanner Sujo:4; Fora de Foco:2; Digital Clara:1; Segmentação Boa:1]";[Segmentação Boa:1];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
